"#","ML Number","Close Price","Original List Price","On Market Date","Close Date","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","Selling Agent ID","LSC List Side","List Office Primary Board ID"
"1","S5062673","$272,000","$259,000","02/10/2022","04/11/2022","SLD","1336 CHARLES ST","ORLANDO","32808","ORANGE VIEW","1,256","$272,000","3","2","0","1995","None","Single Family Residence","$2,205.99","4","4","4","Cash","$206.21","$216.56","1.05","FLORIDA ADVANCE REALTY GROUP,","Deoanand Sookhoo","272501928","261011687","837008342","Osceola","Osceola"
"1","O6010957","$485,000","$479,900","03/16/2022","04/01/2022","SLD","4861 QUIET OAK LN","ORLANDO","32819","PHILLIPS OAKS","2,328","$485,000","4","3","0","1999","Private","Single Family Residence","$4,994.00","3","3","3","Cash","$206.14","$208.33","1.01","A+ REALTY PROFESSIONALS, INC","T J Fairing","261203629","260505471","261228106","Orlando Regional","Orlando Regional"
"1","O6007858","$185,000","$169,000","03/03/2022","04/15/2022","SLD","3602 S POINTE DR Unit#2","ORLANDO","32822","SOUTHPOINTE CONDO UNIT 02","820","$185,000","2","2","0","1984","Community","Condominium","$1,798.82","6","6","45","Cash","$206.10","$225.61","1.09","KELLER WILLIAMS REALTY AT THE PARKS","Uzi Husain","144024438","261016970","261228196","Orlando Regional","Orlando Regional"
"1","O5985288","$194,000","$233,000","11/10/2021","04/01/2022","SLD","7219 PEYTON PL","ORLANDO","32818","CLEARVIEW HEIGHTS","918","$194,000","1","1","0","1962","None","Single Family Residence","$1,626.00","81","81","94","Conventional","$205.88","$211.33","1.03","EXP REALTY LLC","Robert Stack","261216979","261016427","261083963","Orlando Regional","Sarasota - Manatee"
"1","O5982404","$255,000","$250,000","10/29/2021","04/13/2022","SLD","4921 CARTER ST","ORLANDO","32811","L C COXS ADD","1,215","$255,000","3","2","0","2021","None","Single Family Residence","$194.68","5","5","53","VA","$205.76","$209.88","1.02","KELLER WILLIAMS ADVANTAGE III","Carey Light","272502738","261010944","261216975","Orlando Regional","Orlando Regional"
"1","O5982398","$255,000","$250,000","10/29/2021","04/17/2022","SLD","1416 39TH ST","ORLANDO","32839","ANGEBILT ADD","1,215","$255,000","3","2","0","2021","None","Single Family Residence","$275.00","41","41","82","Conventional","$205.76","$209.88","1.02","KELLER WILLIAMS ADVANTAGE III","Carey Light","272502738","261010944","261217540","Orlando Regional","Orlando Regional"
"1","S5059690","$295,000","$275,000","12/02/2021","04/08/2022","SLD","12917 MISSOURI WOODS CT","ORLANDO","32824","MEADOW WOODS VILLAGE 05","1,410","$295,000","4","2","0","1986","Private","Single Family Residence","$2,866.00","12","12","112","Cash","$205.67","$209.22","1.02","CHARLES RUTENBERG REALTY ORLANDO","Carlos Rocha","272509886","261018390","272507997","Osceola","Orlando Regional"
"1","O6010308","$595,000","$575,000","03/14/2022","04/21/2022","SLD","10025 LAKE DISTRICT LN","ORLANDO","32832","PARK NBRHD 05","2,726","$595,000","4","2","1","2005","None","Single Family Residence","$5,708.05","2","2","2","Conventional","$205.43","$218.27","1.06","ALL REAL ESTATE & INVESTMENTS","Kristina Dunn, LLC","261219953","261014414","261226461","Orlando Regional","Orlando Regional"
"1","O6008819","$273,000","$285,000","03/07/2022","04/18/2022","SLD","2213 MURDOCK BLVD","ORLANDO","32817","ORLANDO ACRES FIRST ADD","1,388","$273,000","3","1","0","1959","Private","Single Family Residence","$2,039.02","0","0","0","VA","$205.33","$196.69","0.96","RE/MAX TOWN CENTRE","Janice Welch","261071224","261011090","261222621","Orlando Regional","Orlando Regional"
"1","O6005362","$775,000","$775,000","02/21/2022","04/22/2022","SLD","2712 SAINT ARMAND CT","ORLANDO","32835","PALMA VISTA PH 02 47/83","3,779","$775,000","5","4","1","2004","Private","Single Family Residence","$8,791.00","24","24","42","Conventional","$205.08","$205.08","1.00","KEY REAL ESTATE & PROPERTY MANAGEMENT LLC","Dania Valentine","261095518","261015027","261202454","Orlando Regional","Orlando Regional"
"1","O6003278","$349,000","$370,000","02/11/2022","04/06/2022","SLD","1607 MOSELLE AVE","ORLANDO","32807","CORRINE TERRACE","1,703","$349,000","3","2","0","1962","None","Single Family Residence","$654.39","19","19","19","FHA","$204.93","$204.93","1.00","BALDWIN PARK REALTY LLC","Brian Cirillo","261097173","60279","272562919","Orlando Regional","Orlando Regional"
"1","O6007570","$312,000","$299,950","03/03/2022","04/07/2022","SLD","5962 TIVOLI GARDENS BLVD","ORLANDO","32829","TIVOLI GARDENS","1,464","$312,000","3","2","1","2006","Community","Townhouse","$3,538.00","4","4","4","Conventional","$204.88","$213.11","1.04","SIMPLICITY: A RE BROKERAGE CO","Jenn Carlisle","261094192","261016729","261209341","Orlando Regional","Orlando Regional"
"1","A4529245","$400,000","$349,999","03/23/2022","04/18/2022","SLD","5742 NORMAN H CUTSON DR","ORLANDO","32821","PARKVIEW TERRACE","1,712","$400,000","3","2","0","1994","Community","Single Family Residence","$2,205.00","9","9","9","Cash","$204.44","$233.64","1.14","FLATFEE.COM","Cliff Glansen","278017259","55055","123456789","Sarasota - Manatee","Sarasota - Manatee"
"1","O5997014","$175,000","$170,000","01/16/2022","04/15/2022","SLD","2401 BARLEY CLUB DR Unit#01","ORLANDO","32837","HAWTHORNE VILLAGE","905","$175,000","2","2","0","1985","Community","Condominium","$1,723.31","21","21","69","Cash","$204.42","$193.37","0.95","LA ROSA REALTY LAKE NONA INC","Diana Romero","261229538","261010517","261092406","Orlando Regional","Osceola"
"1","T3360660","$440,000","$409,900","03/14/2022","04/25/2022","SLD","8152 WELLSMERE CIR","ORLANDO","32835","VICTORIA PLACE","2,006","$440,000","4","2","1","1988","None","Single Family Residence","$2,115.00","8","8","8","Conventional","$204.34","$219.34","1.07","OFFERPAD BROKERAGE","Rob Jones","147005203","261012046","261216061","Tampa","Tampa"
"1","O6002318","$395,000","$400,000","02/07/2022","04/07/2022","SLD","6001 FROGGATT ST","ORLANDO","32835","STONEBRIDGE LAKES J & K","1,959","$395,000","4","2","0","2003","None","Single Family Residence","$2,889.00","192","10","21","Conventional","$204.19","$201.63","0.99","LA ROSA REALTY KISSIMMEE","Maryelle Gama","261218480","272503240","272503661","Orlando Regional","Orlando Regional"
"1","S5065065","$245,000","$245,000","04/05/2022","04/15/2022","SLD","12521 FLORIDAYS RESORT DR Unit#612F","ORLANDO","32821","FLORIDAYS ORLANDO RESIDENCE","1,200","$245,000","3","2","0","2006","None","Condo - Hotel","$3,362.00","0","0","0","Cash","$204.17","$204.17","1.00","LA ROSA REALTY, LLC","Moire McKibbin","272508098","56563","272508098","Osceola","Osceola"
"1","O6005799","$383,600","$380,000","03/01/2022","04/06/2022","SLD","14662 LADY VICTORIA BLVD","ORLANDO","32826","SANDY CREEK 48 117","1,863","$383,600","3","2","0","2002","None","Single Family Residence","$3,995.00","6","6","9","Cash","$203.97","$205.9","1.01","LEGACY CORNERSTONE INC","Kathi Thomas","261215340","261015892","261215340","Orlando Regional","Orlando Regional"
"1","O5988178","$263,000","$275,000","11/26/2021","04/11/2022","SLD","1535 HINCKLEY RD","ORLANDO","32818","ROBINSWOOD SEC 11","1,350","$263,000","3","2","2","1972","None","Single Family Residence","$437.00","26","26","33","FHA","$203.70","$194.81","0.96","MARK SPAIN REAL ESTATE","David Harper","261230002","261011762","261094311","Orlando Regional","Orlando Regional"
"1","O6008625","$259,900","$259,900","03/16/2022","04/21/2022","SLD","13500 TURTLE MARSH LOOP Unit#817","ORLANDO","32837","GOLFVIEW AT HUNTERS CREEK PH 01","1,276","$259,900","3","2","0","2000","Community","Condominium","$2,285.81","6","6","24","Cash","$203.68","$203.68","1.00","TRUSTWORTH GLOBAL INC","Fay Jacques","261020364","59385","261085075","Orlando Regional","Orlando Regional"
"1","O6009004","$168,000","$167,000","03/09/2022","04/20/2022","SLD","3684 SOUTHPOINTE DR Unit#6","ORLANDO","32822","SOUTHPOINTE CONDO","820","$168,000","2","2","0","1983","Community","Condominium","$1,717.00","2","2","3","Conventional","$203.66","$204.88","1.01","REALTY TECH INC","Carmen Vazquez","261207501","261012060","272503867","Orlando Regional","Orlando Regional"
"1","O6008603","$349,000","$349,000","03/06/2022","04/11/2022","SLD","2648 WOODS EDGE CIR","ORLANDO","32817","ECON RIVER ESTATES","1,715","$349,000","3","2","0","1997","None","Single Family Residence","$1,668.00","14","14","24","Cash","$203.50","$203.5","1.00","LOKATION","Iram Hashmi","261539309","261015965","261562833","Orlando Regional","West Volusia"
"1","O6008633","$359,000","$329,000","03/10/2022","04/11/2022","SLD","2815 COBIA CT","ORLANDO","32822","SOUTH PINE RUN","1,617","$359,000","3","2","0","1980","None","Single Family Residence","$2,516.41","1","1","6","Cash","$203.46","$222.02","1.09","LA ROSA REALTY, LLC","Felix Mercado","261216565","261011687","837008342","Orlando Regional","Osceola"
"1","O6015214","$215,000","$225,000","04/01/2022","04/21/2022","SLD","3480 SOHO ST Unit#308","ORLANDO","32835","HAMPTONS/METROWEST","1,107","$215,000","2","2","0","2000","Community","Condominium","$2,020.00","6","6","7","Cash","$203.25","$194.22","0.96","YOUR HOME SOLD GUARANTEED REALTY","Guang Yang","261092582","261011975","261097578","Orlando Regional","Orlando Regional"
"1","G5053046","$565,000","$575,000","03/18/2022","04/11/2022","SLD","2237 OSPREY WOODS CIR","ORLANDO","32820","CYPRESS LAKES PARCELS J AND K","2,830","$565,000","5","4","0","2011","Private, Community","Single Family Residence","$5,958.22","4","4","4","Cash","$203.18","$199.65","0.98","OPTIMA ONE REALTY, INC.","Brian Martin","261211877","55055","123456789","Lake and Sumter","Lake and Sumter"
"1","S5063477","$350,000","$345,900","02/25/2022","04/01/2022","SLD","2457 SEDGE GRASS WAY","ORLANDO","32824","SAWGRASS LNDGS","1,703","$350,000","3","2","1","2018","Community","Townhouse","$3,983.72","5","5","5","Cash","$203.11","$205.52","1.01","WATSON REALTY CORP","Mayra Santos Pollock","272562202","261011031","261083122","Osceola","Osceola"
"1","O6005318","$288,000","$265,000","02/21/2022","04/11/2022","SLD","10722 DAWSON LILY WAY Unit#40A","ORLANDO","32832","VILLAS/EAST PARK","1,305","$288,000","2","2","0","2014","Community","Condominium","$2,938.00","3","3","42","Conventional","$203.07","$220.69","1.09","WEMERT GROUP REALTY LLC","Jenny Wemert","805527269","55055","123456789","Orlando Regional","Orlando Regional"
"1","O6008564","$367,000","$367,000","03/05/2022","04/25/2022","SLD","2543 FORMAX DR","ORLANDO","32828","AVALON PARK NORTHWEST VILLAGE","1,808","$367,000","3","2","1","2008","Community","Townhouse","$4,066.00","11","11","37","Cash","$202.99","$202.99","1.00","FLORIDA REALTY INVESTMENTS","Kristina Fricke","261210592","261016850","261088118","Orlando Regional","Orlando Regional"
"1","O6001886","$260,000","$250,000","02/09/2022","04/04/2022","SLD","5471 VINELAND RD Unit#7309","ORLANDO","32811","CYPRESS FAIRWAY CONDO","1,232","$260,000","3","2","0","2000","Community","Condominium","$2,657.37","15","15","45","Cash","$202.92","$211.04","1.04","CINO INTERNATIONAL INC","Lily Wang","261070502","261016464","261215333","Orlando Regional","Orlando Regional"
"1","O6002946","$425,000","$440,000","02/10/2022","04/01/2022","SLD","9032 HASTINGS BEACH BLVD","ORLANDO","32829","VISTA LAKES VLGS N-8 & N-9","2,170","$425,000","4","2","0","2004","Community","Single Family Residence","$4,530.54","26","26","26","Conventional","$202.76","$195.85","0.97","VISTA REALTY INVESTMENT","Tuan Nguyen","261091291","51957E","261229574","Orlando Regional","Orlando Regional"
"1","O6011024","$430,000","$490,000","03/16/2022","04/19/2022","SLD","3201 AMACA CIR","ORLANDO","32837","HUNTERS CREEK TR 250","2,222","$430,000","4","3","0","1992","Private","Single Family Residence","$2,967.60","7","7","24","Cash","$202.52","$193.52","0.96","KELLER WILLIAMS LEGACY REALTY","Alissa Holton","261228856","272561366","261228856","Orlando Regional","Osceola"
"1","O6011721","$215,000","$195,000","03/22/2022","04/11/2022","SLD","4414 WHITE PINE AVE Unit#1","ORLANDO","32811","PINE SHADOWS CONDO PH 06","963","$215,000","2","2","0","1987","Community","Condominium","$2,016.00","3","3","3","Cash","$202.49","$223.26","1.10","PREMIER SOTHEBYS INT'L REALTY","Teresa White","261209236","51957EE","261017964","Orlando Regional","Orlando Regional"
"1","O6010031","$246,000","$244,900","03/11/2022","04/15/2022","SLD","2969 COTTAGE GROVE CT Unit#L6","ORLANDO","32822","RAINTREE VILLAGE CONDO UNIT 4","1,210","$246,000","2","2","0","1988","Community","Condominium","$2,574.89","4","4","4","Conventional","$202.40","$203.31","1.00","CENTURY 21 CARIOTI","Corey Smallman","261219887","261010872","261068193","Orlando Regional","Orlando Regional"
"1","O6003735","$730,000","$730,000","02/14/2022","04/06/2022","SLD","9374 WICKHAM WAY","ORLANDO","32836","BRISTOL PARK PH 02","3,608","$730,000","7","5","0","1993","Private","Single Family Residence","$7,366.00","0","0","1","Conventional","$202.33","$202.33","1.00","JULIAN PROPERTIES, INC.","Lauren Foley","261228223","54864","261067532","Orlando Regional","Orlando Regional"
"1","O6009828","$375,000","$361,999","03/10/2022","04/11/2022","SLD","14348 BENDING BRANCH CT","ORLANDO","32824","WILLOWBROOK PH 02","1,790","$375,000","3","2","0","1994","None","Single Family Residence","$1,598.00","0","0","0","Conventional","$202.23","$209.5","1.04","DAVE LOWE ORLANDO REALTY LLC","Gail Bell","286002021","261016690","261218553","Orlando Regional","Orlando Regional"
"1","O6011176","$650,000","$600,000","03/17/2022","04/18/2022","SLD","513 CEDAR FOREST CIR","ORLANDO","32828","WATERFORD CHASE VILLAGE PH 01 TR A","2,968","$650,000","4","3","0","1999","Private","Single Family Residence","$3,597.00","6","6","7","Cash","$202.16","$219","1.08","RE/MAX TOWN & COUNTRY REALTY","Jordan Muench","261208233","261011221","261071323","Orlando Regional","Orlando Regional"
"1","O6009165","$212,000","$210,000","03/09/2022","04/22/2022","SLD","14229 FALLS CHURCH DR Unit#1718","ORLANDO","32837","CAPRI/HUNTERS CRK CONDO","1,041","$212,000","2","2","0","1998","Community","Condominium","$2,240.00","0","0","1","Conventional","$201.73","$203.65","1.01","YOUNG REAL ESTATE","Giovanny Mira Rojas","261219034","261015644","261219034","Orlando Regional","Orlando Regional"
"1","O6001017","$115,000","$124,000","02/02/2022","04/08/2022","SLD","9878 5TH AVE","ORLANDO","32824","TAFT TOWN","616","$115,000","2","1","0","1975","None","Mobile Home","$785.37","17","17","19","Cash","$201.30","$186.69","0.93","HOMEVEST REALTY","Brad Young","261203816","56437","272507005","Orlando Regional","Orlando Regional"
"1","O6006434","$375,000","$381,000","02/25/2022","04/07/2022","SLD","981 YELLOW ROSE DR","ORLANDO","32818","ROSE HILL","1,893","$375,000","3","2","0","1984","None","Single Family Residence","$4,019.00","12","12","12","Cash","$201.27","$198.1","0.98","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","261017008","261011491","Orlando Regional","Orlando Regional"
"1","O6006399","$410,000","$399,900","02/25/2022","04/01/2022","SLD","14909 CEDAR BRANCH WAY","ORLANDO","32824","CEDAR BEND/MDW WOODS-PH 01","1,987","$410,000","4","2","0","2005","None","Single Family Residence","$1,905.00","5","5","5","Conventional","$201.26","$206.34","1.03","WINDERMERE REALTY GROUP","Ramon Rosquete","261091708","805521714","147026756","Orlando Regional","Orlando Regional"
"1","J945619","$405,459","$405,459","04/22/2022","04/22/2022","SLD","8436 SPERRY ST","ORLANDO","32827","LAUREATE PARK","2,016","$405,459","3","3","1","2022","Community","Townhouse","$1,693.38","0","0","0","Cash","$201.12","$201.12","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261017555","261207532","For Future Use","Other"
"1","O6011332","$860,000","$810,000","03/18/2022","04/01/2022","SLD","12227 REGAL LILY LN","ORLANDO","32827","VILLAGEWALK/LK NONA #4E","4,034","$860,000","4","4","0","2014","Community","Single Family Residence","$10,794.02","4","4","4","Cash","$200.79","$213.19","1.06","COLDWELL BANKER REALTY","Andrew Livingston","261224729","50096","261082463","Orlando Regional","Orlando Regional"
"1","J945274","$216,750","$216,750","04/14/2022","04/14/2022","SLD","4696 PEMBROOK PL Unit#I","ORLANDO","32811","TOWNES SOUTHGATE CONDO PH E","1,080","$216,750","2","2","0","1989","None","Condominium","$2,272.00","0","0","-35","Conventional","$200.69","$200.69","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","260504603","260503231","For Future Use","Other"
"1","O6008126","$480,000","$469,000","03/04/2022","04/08/2022","SLD","4101 OLD DOMINION RD","ORLANDO","32812","SHENANDOAH PARK","2,340","$480,000","4","2","0","1968","Private","Single Family Residence","$2,300.60","4","4","5","Conventional","$200.43","$205.13","1.02","METROPOLIS R.E. SOLUTIONS, LLC","Adam Judd","261201667","261015573","261202868","Orlando Regional","Orlando Regional"
"1","S5062751","$650,000","$650,000","02/15/2022","04/13/2022","SLD","9657 MOSS ROSE WAY","ORLANDO","32832","PARK NBRHD 05","3,246","$650,000","5","3","0","2005","None","Single Family Residence","$6,992.26","12","12","12","Conventional","$200.25","$200.25","1.00","MDS REALTY CORP","Mauricio Suarez","276519970","261011867","261207313","Osceola","Osceola"
"1","O6004092","$325,000","$325,000","02/16/2022","04/15/2022","SLD","232 S ALDER DR","ORLANDO","32807","AZALEA PARK SEC 03","1,624","$325,000","4","2","0","1953","Private","Single Family Residence","$3,500.10","0","0","23","FHA","$200.12","$200.12","1.00","EMPIRE NETWORK REALTY","Yamila Lopez","261222321","261012046","261222321","Orlando Regional","Orlando Regional"
"1","T3361219","$225,000","$219,900","03/18/2022","04/25/2022","SLD","4318 MIDDLEBROOK RD Unit#2","ORLANDO","32811","FOUNTAINS CONDO","1,099","$225,000","2","2","0","1984","Community","Condominium","$1,878.00","5","5","5","Conventional","$200.09","$204.73","1.02","OFFERPAD BROKERAGE","Rob Jones","147005203","261012182","261229517","Tampa","Tampa"
"1","O6015038","$265,000","$260,000","04/01/2022","04/13/2022","SLD","14019 ANNHURST CT","ORLANDO","32826","COLLEGE HEIGHTS PH 03","1,300","$265,000","3","2","0","1988","None","Single Family Residence","$3,339.00","1","1","1","Cash","$200.00","$203.85","1.02","WEICHERT REALTORS HALLMARK PROPERTIES","Cynthia Keellings","261207614","272503315","261015723","Orlando Regional","Orlando Regional"
"1","O5992946","$159,000","$200,000","12/22/2021","04/14/2022","SLD","4165 MINOSO ST","ORLANDO","32811","ROOSEVELT PARK","775","$159,000","3","1","0","1950","None","Single Family Residence","$826.86","47","47","82","Conventional","$200.00","$205.16","1.03","KELLER WILLIAMS ADVANTAGE III","Yosseff Roman","279526793","270527360","035842286","Orlando Regional","Orlando Regional"
"1","O6006460","$346,000","$315,000","03/03/2022","04/05/2022","SLD","11265 SAVANNAH LANDING CIR","ORLANDO","32832","SAVANNAH LNDGS","1,581","$346,000","3","2","1","2013","Community","Townhouse","$2,153.00","3","3","3","Cash","$199.24","$218.85","1.10","WEMERT GROUP REALTY LLC","Jenny Wemert","805527269","272561325","261221437","Orlando Regional","Orlando Regional"
"1","O6004130","$405,000","$409,000","02/16/2022","04/04/2022","SLD","2718 ABNEY AVE","ORLANDO","32833","ROCKET CITY","2,054","$405,000","4","2","0","1989","None","Single Family Residence","$1,857.23","7","7","15","Conventional","$199.12","$197.18","0.99","COLDWELL BANKER REALTY","Ponprapa Nagase","270525920","261011384","260502677","Orlando Regional","Orlando Regional"
"1","O6004691","$400,000","$389,999","02/17/2022","04/01/2022","SLD","1739 CANOE CREEK FALLS DR","ORLANDO","32824","BEACON PARK PH 02","1,960","$400,000","4","2","0","2006","Community","Single Family Residence","$3,736.00","5","5","5","Conventional","$198.98","$204.08","1.03","EXP REALTY LLC","Veronica Figueroa","272502305","261011728","261216028","Orlando Regional","Orlando Regional"
"1","O6008451","$315,000","$309,990","03/04/2022","04/14/2022","SLD","4521 CARTER ST","ORLANDO","32811","BOOKER WASHINGTON ESTATE","1,558","$315,000","3","3","0","2022","None","Single Family Residence","$424.29","3","3","3","Conventional","$198.97","$202.18","1.02","REALSOURCE PROPERTY MANGNT LLC","Manny Ortiz","261548270","59041","261084759","Orlando Regional","Orlando Regional"
"1","O6010854","$55,500","$54,900","03/15/2022","04/08/2022","SLD","7900 S ORANGE BLOSSOM TRL Unit#2009","ORLANDO","32809","SANDLAKE COURTYARDS CONDO 5901/3515","276","$55,500","1","1","0","1974","None","Condominium","$309.00","2","2","2","Cash","$198.91","$201.09","1.01","HOMEVEST REALTY","Erik McGinnis","261215779","51122E","261230944","Orlando Regional","Orlando Regional"
"1","O6010225","$215,000","$228,500","03/11/2022","04/05/2022","SLD","2586 ROBERT TRENT JONES DR Unit#1120","ORLANDO","32835","MADISON/METROWEST","1,150","$215,000","2","2","0","1995","Community","Condominium","$599.00","4","4","4","Cash","$198.70","$186.96","0.94","YOUR HOME SOLD GUARANTEED REALTY","Guang Yang","261092582","261010881","261220559","Orlando Regional","Orlando Regional"
"1","O6012546","$119,000","$139,000","03/24/2022","04/08/2022","SLD","4633 CASON COVE DR Unit#1723","ORLANDO","32811","MILLENIA COVE","700","$119,000","1","1","0","1988","Community","Condominium","$1,394.00","0","0","2","Cash","$198.57","$170","0.86","DAN GIL REAL ESTATE","Dan Gil","261202391","261017073","261202391","Orlando Regional","Orlando Regional"
"1","O6009691","$285,000","$278,000","03/10/2022","04/07/2022","SLD","1845 COLUMBINE DR","ORLANDO","32818","LAUREL HILLS","1,401","$285,000","4","2","0","1973","Private","Single Family Residence","$2,153.22","5","5","7","Cash","$198.43","$203.43","1.03","FLA REAL ESTATE SERVICES","John Tilton","261215152","261019771","288556508","Orlando Regional","Orlando Regional"
"1","T3357313","$442,000","$419,900","02/25/2022","04/08/2022","SLD","4749 RIVERTON DR","ORLANDO","32817","UNIVERSITY PINES","2,118","$442,000","4","2","0","1996","Private","Single Family Residence","$3,783.00","8","8","16","Conventional","$198.25","$208.69","1.05","OFFERPAD BROKERAGE","Rob Jones","147005203","261012318","261070906","Tampa","Tampa"
"1","O5998896","$200,000","$210,000","01/27/2022","04/08/2022","SLD","4816 DEAUVILLE DR","ORLANDO","32808","PINE HILLS NO 6","1,110","$200,000","3","1","0","1954","None","Single Family Residence","$2,009.00","32","32","54","Conventional","$198.20","$180.18","0.91","LA ROSA REALTY ORLANDO LLC","Rose Gachette","261223813","261017059","261223813","Orlando Regional","Osceola"
"1","O6012084","$213,000","$204,500","03/21/2022","04/15/2022","SLD","9045 LEE VISTA BLVD Unit#1503","ORLANDO","32829","CENTRAL PK/LEE VISTA","1,032","$213,000","2","2","0","2003","Community","Condominium","$2,743.00","7","7","7","Cash","$198.16","$206.4","1.04","PROPERTY OUTLET INTERNATIONAL","Marlon Vargas, Pa","261203402","261016756","272502305","Orlando Regional","Osceola"
"1","O6005415","$384,000","$399,000","02/21/2022","04/05/2022","SLD","10422 JANE EYRE DR","ORLANDO","32825","PARK MANOR ESTATES","2,016","$384,000","3","2","0","1980","None","Single Family Residence","$4,165.00","15","15","15","Cash","$197.92","$190.48","0.96","NEXTHOME REAL ESTATE EXECUTIVE","Roberto Hernandez","261212808","278523377","279581346","Orlando Regional","Orlando Regional"
"1","O6006047","$180,000","$184,000","02/24/2022","04/21/2022","SLD","2552 WOODGATE BLVD Unit#201","ORLANDO","32822","DOCKSIDE CONDO","930","$180,000","2","2","0","1987","Community","Condominium","$1,880.84","33","33","43","Cash","$197.85","$193.55","0.98","FLORIDA CAPITAL REALTY","Rodrigo Ferreira","261224496","56037","261227278","Orlando Regional","Orlando Regional"
"1","O6006958","$660,011","$629,995","02/28/2022","04/14/2022","SLD","6725 SCIMITAR AVE","ORLANDO","32812","CRESCENT PARK PH 01","3,187","$660,011","5","3","0","1996","Private","Single Family Residence","$7,318.00","3","3","3","Cash","$197.68","$207.09","1.05","YOUR HOME SOLD GUARANTEED REAL","Gillian Redman","261093811","53786A","261224397","Orlando Regional","Orlando Regional"
"1","O6009812","$295,000","$265,000","03/10/2022","04/06/2022","SLD","2125 ISLAND WALK DR","ORLANDO","32824","ISLAND WALK","1,341","$295,000","3","2","0","2005","Community","Townhouse","$1,628.86","4","4","6","Cash","$197.61","$219.99","1.11","ODRY VARGAS REALTY GROUP","Odry Vargas","272502163","261016756","272502305","Orlando Regional","Osceola"
"1","O6007330","$128,000","$123,900","03/03/2022","04/15/2022","SLD","1091 S HIAWASSEE RD Unit#223","ORLANDO","32835","TRADEWINDS","627","$128,000","1","1","0","1989","Community","Condominium","$1,497.00","7","7","17","Cash","$197.61","$204.15","1.03","FLORIDA REALTY INVESTMENTS","Ryan Langley","261070151","261016619","261098755","Orlando Regional","Orlando Regional"
"1","O6007353","$135,000","$123,900","03/04/2022","04/05/2022","SLD","1031 S HIAWASSEE RD Unit#2514","ORLANDO","32835","TRADEWINDS","627","$135,000","1","1","0","1989","Community","Condominium","$1,497.00","5","5","15","Cash","$197.61","$215.31","1.09","FLORIDA REALTY INVESTMENTS","Ryan Langley","261070151","261016427","261211496","Orlando Regional","Orlando Regional"
"1","O6005998","$175,000","$159,900","02/23/2022","04/01/2022","SLD","2550 N ALAFAYA TRL Unit#3205","ORLANDO","32826","WATERFORD LNDG CONDO","810","$175,000","2","1","0","1989","Community","Condominium","$1,483.00","9","9","9","Conventional","$197.41","$216.05","1.09","TRIPLE S REALTY","Shanti Stewart","261201609","55055","123456789","Orlando Regional","Orlando Regional"
"1","O6005030","$155,000","$155,000","02/21/2022","04/08/2022","SLD","5500 METROWEST BLVD Unit#307","ORLANDO","32811","PALMS CLUB CONDO","786","$155,000","1","1","0","1999","Community","Condominium","$1,636.88","1","1","3","Cash","$197.20","$197.2","1.00","DAN GIL REAL ESTATE","Dan Gil","261202391","261017008","252100104","Orlando Regional","Orlando Regional"
"1","O6002886","$260,000","$260,000","02/09/2022","04/14/2022","SLD","6007 WILBETH AVE","ORLANDO","32809","SOUTHWOOD SUB","1,319","$260,000","3","1","0","1959","Private","Single Family Residence","$2,876.00","16","16","26","Cash","$197.12","$197.12","1.00","EMPIRE NETWORK REALTY","Claudia Bonilla","261211520","261018390","272507997","Orlando Regional","Orlando Regional"
"1","O6012769","$167,500","$175,000","03/23/2022","04/15/2022","SLD","2942 S SEMORAN BLVD Unit#1106","ORLANDO","32822","CENTRE COURT CONDO 03 PH 03","889","$167,500","2","2","0","1990","Community","Condominium","$1,734.54","1","1","1","Cash","$196.85","$188.41","0.96","COLLISON CAPITAL LLC","Taylor Collison","261227886","261016970","261226174","Orlando Regional","Orlando Regional"
"1","O5983420","$269,900","$269,900","11/02/2021","04/04/2022","SLD","1332 19TH ST","ORLANDO","32805","CLEAR LAKE VIEWS","1,368","$269,900","3","2","0","1936","None","Single Family Residence","$1,256.00","111","111","112","FHA","$196.56","$197.3","1.00","ANDI HOME REALTY","Maria Molina","272504359","56037","261226088","Orlando Regional","Orlando Regional"
"1","O5988854","$275,000","$275,000","12/02/2021","04/04/2022","SLD","141 S HIAWASSEE RD","ORLANDO","32835","WESTMONT","1,400","$275,000","3","2","1","1999","None","Single Family Residence","$1,322.00","12","12","12","FHA","$196.43","$196.43","1.00","KELLER WILLIAMS CLASSIC","Georgie Ishaq","261211153","50847","272509989","Orlando Regional","Orlando Regional"
"1","O6008080","$780,000","$770,000","03/04/2022","04/22/2022","SLD","2331 HEDGEGATE CT","ORLANDO","32828","STONEYBROOK 44/122","3,924","$780,000","5","3","1","2002","Private, Community","Single Family Residence","$5,251.72","5","5","8","VA","$196.23","$198.78","1.01","THE WILKINS WAY LLC","William Wygle","261212377","261016761","261203019","Orlando Regional","Orlando Regional"
